__gc__,elapsed_ns,155037,cpu_ns,152342,generation,0,collected,0,uncollectable,0
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data;freeze,elapsed_ns,13572,cpu_ns,13509
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data,elapsed_ns,1128469,cpu_ns,1055547
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data,elapsed_ns,99400,cpu_ns,37428
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var,elapsed_ns,116592,cpu_ns,81594
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data.UMIs|downsample_869_var_per_obs|sum_squared_per_var;get_proper_matrix;get_data;get_vo_data,elapsed_ns,17854,cpu_ns,17908
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data.UMIs|downsample_869_var_per_obs|sum_squared_per_var;get_proper_matrix;get_data,elapsed_ns,83625,cpu_ns,43482
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data.UMIs|downsample_869_var_per_obs|sum_squared_per_var;get_proper_matrix,elapsed_ns,72711,cpu_ns,37503
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data.UMIs|downsample_869_var_per_obs|sum_squared_per_var;sum_squared_per.sparse,elapsed_ns,19111209,cpu_ns,19111418,results,5445,elements,16025
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data.UMIs|downsample_869_var_per_obs|sum_squared_per_var;sum_squared_per,elapsed_ns,100126,cpu_ns,35522
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data.UMIs|downsample_869_var_per_obs|sum_squared_per_var,elapsed_ns,116718,cpu_ns,51356
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data;freeze,elapsed_ns,10344,cpu_ns,10328
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data,elapsed_ns,1028605,cpu_ns,973131
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data,elapsed_ns,91426,cpu_ns,29184
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var,elapsed_ns,121022,cpu_ns,90711
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute,elapsed_ns,305534,cpu_ns,242143
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data;freeze,elapsed_ns,9706,cpu_ns,9736
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data,elapsed_ns,849060,cpu_ns,786421
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data,elapsed_ns,72483,cpu_ns,31240
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var,elapsed_ns,98374,cpu_ns,67451
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_mean_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data;freeze,elapsed_ns,11710,cpu_ns,11695
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_mean_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data,elapsed_ns,181172,cpu_ns,142404
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_mean_per_var;get_data;get_v_data.compute;get_per_var;get_data,elapsed_ns,40407,cpu_ns,18575
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_mean_per_var;get_data;get_v_data.compute;get_per_var,elapsed_ns,76913,cpu_ns,55019
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_mean_per_var;get_data;get_v_data.compute,elapsed_ns,75162,cpu_ns,54667
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_mean_per_var;get_data;get_v_data;freeze,elapsed_ns,9134,cpu_ns,9130
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_mean_per_var;get_data;get_v_data,elapsed_ns,805365,cpu_ns,750948
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_mean_per_var;get_data,elapsed_ns,58205,cpu_ns,23782
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_mean_per_var,elapsed_ns,103584,cpu_ns,79277
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute,elapsed_ns,534326,cpu_ns,475761
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data;freeze,elapsed_ns,10530,cpu_ns,10504
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data,elapsed_ns,841125,cpu_ns,775925
